"TOA5","CR800Series","CR800","24411","CR800.Std.25","CPU:experimento01.CR8","12315","exp01"
"TIMESTAMP","RECORD","batt_volt_Min","PTemp","t_terra","t_agua"
"TS","RN","","","",""
"","","Min","Smp","Smp","Smp"
"2024-02-28 10:18:29",9081,12.33,24.54,26.41,25.36
"2024-02-28 10:18:30",9082,12.33,24.54,26.4,25.34
"2024-02-28 10:18:31",9083,12.33,24.54,26.39,25.34
"2024-02-28 10:18:32",9084,12.33,24.54,26.4,25.35
"2024-02-28 10:18:33",9085,12.33,24.54,26.41,25.34
"2024-02-28 10:18:34",9086,12.33,24.57,26.44,25.39
"2024-02-28 10:18:35",9087,12.33,24.54,26.41,25.34
"2024-02-28 10:18:36",9088,12.33,24.54,26.41,25.35
"2024-02-28 10:18:37",9089,12.33,24.54,26.4,25.34
"2024-02-28 10:18:38",9090,12.34,24.54,26.39,25.34
"2024-02-28 10:18:39",9091,12.34,24.54,26.38,25.33
"2024-02-28 10:18:40",9092,12.34,24.54,26.4,25.35
"2024-02-28 10:18:41",9093,12.34,24.54,26.39,25.34
"2024-02-28 10:18:42",9094,12.34,24.54,26.39,25.34
"2024-02-28 10:18:43",9095,12.34,24.54,26.41,25.34
"2024-02-28 10:18:44",9096,12.34,24.54,26.39,25.36
"2024-02-28 10:18:45",9097,12.34,24.54,26.39,25.33
"2024-02-28 10:18:46",9098,12.34,24.54,26.39,25.35
"2024-02-28 10:18:47",9099,12.34,24.54,26.38,25.31
"2024-02-28 10:18:48",9100,12.34,24.57,26.42,25.35
"2024-02-28 10:18:49",9101,12.34,24.57,26.4,25.36
"2024-02-28 10:18:50",9102,12.34,24.54,26.4,25.33
"2024-02-28 10:18:51",9103,12.34,24.57,26.41,25.36
"2024-02-28 10:18:52",9104,12.34,24.54,26.39,25.34
"2024-02-28 10:18:53",9105,12.34,24.54,26.39,25.32
"2024-02-28 10:18:54",9106,12.34,24.54,26.38,25.34
"2024-02-28 10:18:55",9107,12.34,24.57,26.41,25.37
"2024-02-28 10:18:56",9108,12.34,24.54,26.39,25.34
"2024-02-28 10:18:57",9109,12.34,24.54,26.38,25.34
"2024-02-28 10:18:58",9110,12.34,24.54,26.38,25.33
"2024-02-28 10:18:59",9111,12.34,24.57,26.4,25.37
"2024-02-28 10:19:00",9112,12.34,24.54,26.39,25.34
"2024-02-28 10:19:01",9113,12.34,24.57,26.42,25.37
"2024-02-28 10:19:02",9114,12.34,24.54,26.37,25.34
"2024-02-28 10:19:03",9115,12.34,24.57,26.38,25.33
"2024-02-28 10:19:04",9116,12.34,24.54,26.38,25.32
"2024-02-28 10:19:05",9117,12.34,24.54,26.37,25.32
"2024-02-28 10:19:06",9118,12.34,24.54,26.4,25.34
"2024-02-28 10:19:07",9119,12.34,24.54,26.35,25.34
"2024-02-28 10:19:08",9120,12.34,24.54,26.37,25.34
"2024-02-28 10:19:09",9121,12.34,24.57,26.39,25.36
"2024-02-28 10:19:10",9122,12.34,24.57,26.4,25.34
"2024-02-28 10:19:11",9123,12.34,24.57,26.4,25.36
"2024-02-28 10:19:12",9124,12.34,24.57,26.41,25.36
"2024-02-28 10:19:13",9125,12.34,24.57,26.41,25.35
"2024-02-28 10:19:14",9126,12.34,24.54,26.37,25.32
"2024-02-28 10:19:15",9127,12.34,24.54,26.39,25.3
"2024-02-28 10:19:16",9128,12.34,24.54,26.37,25.32
"2024-02-28 10:19:17",9129,12.34,24.57,26.37,25.35
"2024-02-28 10:19:18",9130,12.34,24.57,26.37,25.34
"2024-02-28 10:19:19",9131,12.34,24.57,26.4,25.34
"2024-02-28 10:19:20",9132,12.34,24.57,26.37,25.36
"2024-02-28 10:19:21",9133,12.34,24.57,26.4,25.35
"2024-02-28 10:19:22",9134,12.34,24.57,26.4,25.35
"2024-02-28 10:19:23",9135,12.34,24.57,26.4,25.35
"2024-02-28 10:19:24",9136,12.34,24.57,26.4,25.34
"2024-02-28 10:19:25",9137,12.34,24.57,26.37,25.35
"2024-02-28 10:19:26",9138,12.34,24.54,26.35,25.34
"2024-02-28 10:19:27",9139,12.34,24.57,26.38,25.35
"2024-02-28 10:19:28",9140,12.34,24.57,26.4,25.36
"2024-02-28 10:19:29",9141,12.34,24.57,26.38,25.36
"2024-02-28 10:19:30",9142,12.34,24.57,26.38,25.36
"2024-02-28 10:19:31",9143,12.34,24.57,26.39,25.35
"2024-02-28 10:19:32",9144,12.34,24.57,26.38,25.35
"2024-02-28 10:19:33",9145,12.34,24.57,26.38,25.36
"2024-02-28 10:19:34",9146,12.34,24.57,26.38,25.36
"2024-02-28 10:19:35",9147,12.34,24.57,26.38,25.35
"2024-02-28 10:19:36",9148,12.34,24.57,26.37,25.36
"2024-02-28 10:19:37",9149,12.34,24.57,26.36,25.36
"2024-02-28 10:19:38",9150,12.34,24.57,26.37,25.36
"2024-02-28 10:19:39",9151,12.34,24.57,26.37,25.33
"2024-02-28 10:19:40",9152,12.34,24.57,26.37,25.36
"2024-02-28 10:19:41",9153,12.34,24.57,26.37,25.35
"2024-02-28 10:19:42",9154,12.34,24.57,26.4,25.36
"2024-02-28 10:19:43",9155,12.34,24.57,26.38,25.34
"2024-02-28 10:19:44",9156,12.34,24.57,26.37,25.35
"2024-02-28 10:19:45",9157,12.34,24.57,26.36,25.36
"2024-02-28 10:19:46",9158,12.34,24.57,26.37,25.35
"2024-02-28 10:19:47",9159,12.34,24.57,26.35,25.36
"2024-02-28 10:19:48",9160,12.34,24.57,26.36,25.34
"2024-02-28 10:19:49",9161,12.34,24.57,26.37,25.36
"2024-02-28 10:19:50",9162,12.34,24.57,26.36,25.34
"2024-02-28 10:19:51",9163,12.34,24.57,26.37,25.35
"2024-02-28 10:19:52",9164,12.34,24.57,26.35,25.35
"2024-02-28 10:19:53",9165,12.34,24.57,26.37,25.36
"2024-02-28 10:19:54",9166,12.34,24.57,26.37,25.32
"2024-02-28 10:19:55",9167,12.34,24.57,26.36,25.35
"2024-02-28 10:19:56",9168,12.34,24.57,26.36,25.34
"2024-02-28 10:19:57",9169,12.34,24.57,26.37,25.33
"2024-02-28 10:19:58",9170,12.34,24.57,26.36,25.33
"2024-02-28 10:19:59",9171,12.34,24.57,26.36,25.33
"2024-02-28 10:20:00",9172,12.34,24.57,26.36,25.34
"2024-02-28 10:20:01",9173,12.34,24.57,26.36,25.34
"2024-02-28 10:20:02",9174,12.34,24.57,26.34,25.34
"2024-02-28 10:20:03",9175,12.34,24.57,26.37,25.34
"2024-02-28 10:20:04",9176,12.34,24.57,26.37,25.31
"2024-02-28 10:20:05",9177,12.34,24.57,26.36,25.33
"2024-02-28 10:20:06",9178,12.34,24.57,26.36,25.33
"2024-02-28 10:20:07",9179,12.34,24.57,26.35,25.33
"2024-02-28 10:20:08",9180,12.34,24.57,26.36,25.32
"2024-02-28 10:20:09",9181,12.34,24.57,26.37,25.33
"2024-02-28 10:20:10",9182,12.34,24.57,26.36,25.32
"2024-02-28 10:20:11",9183,12.34,24.57,26.34,25.31
"2024-02-28 10:20:12",9184,12.34,24.57,26.35,25.31
"2024-02-28 10:20:13",9185,12.34,24.57,26.36,25.3
"2024-02-28 10:20:14",9186,12.34,24.57,26.37,25.32
"2024-02-28 10:20:15",9187,12.34,24.57,26.37,25.32
"2024-02-28 10:20:16",9188,12.34,24.57,26.36,25.31
"2024-02-28 10:20:17",9189,12.34,24.57,26.35,25.34
"2024-02-28 10:20:18",9190,12.34,24.57,26.32,25.32
"2024-02-28 10:20:19",9191,12.35,24.57,26.35,25.31
"2024-02-28 10:20:20",9192,12.35,24.57,26.36,25.33
"2024-02-28 10:20:21",9193,12.35,24.57,26.35,25.32
"2024-02-28 10:20:22",9194,12.35,24.57,26.34,25.3
"2024-02-28 10:20:23",9195,12.35,24.57,26.35,25.31
"2024-02-28 10:20:24",9196,12.36,24.57,26.36,25.3
"2024-02-28 10:20:25",9197,12.35,24.57,26.34,25.32
"2024-02-28 10:20:26",9198,12.34,24.57,26.33,25.32
"2024-02-28 10:20:27",9199,12.33,24.57,26.35,25.31
"2024-02-28 10:20:28",9200,12.33,24.57,26.33,25.32
"2024-02-28 10:20:29",9201,12.33,24.57,26.34,25.32
"2024-02-28 10:20:30",9202,12.33,24.57,26.32,25.31
"2024-02-28 10:20:31",9203,12.33,24.57,26.33,25.33
"2024-02-28 10:20:32",9204,12.33,24.57,26.33,25.32
"2024-02-28 10:20:33",9205,12.34,24.57,26.35,25.31
"2024-02-28 10:20:34",9206,12.34,24.57,26.35,25.31
"2024-02-28 10:20:35",9207,12.34,24.57,26.34,25.32
"2024-02-28 10:20:36",9208,12.34,24.57,26.35,25.33
"2024-02-28 10:20:37",9209,12.34,24.57,26.33,25.31
"2024-02-28 10:20:38",9210,12.34,24.57,26.33,25.32
"2024-02-28 10:20:39",9211,12.34,24.57,26.31,25.32
"2024-02-28 10:20:40",9212,12.34,24.57,26.33,25.33
"2024-02-28 10:20:41",9213,12.34,24.57,26.32,25.33
"2024-02-28 10:20:42",9214,12.34,24.57,26.32,25.33
"2024-02-28 10:20:43",9215,12.34,24.57,26.32,25.31
"2024-02-28 10:20:44",9216,12.34,24.57,26.32,25.31
"2024-02-28 10:20:45",9217,12.34,24.57,26.33,25.34
"2024-02-28 10:20:46",9218,12.34,24.57,26.32,25.33
"2024-02-28 10:20:47",9219,12.34,24.57,26.32,25.31
"2024-02-28 10:20:48",9220,12.34,24.57,26.32,25.31
"2024-02-28 10:20:49",9221,12.34,24.57,26.32,25.31
"2024-02-28 10:20:50",9222,12.34,24.57,26.3,25.32
"2024-02-28 10:20:51",9223,12.34,24.57,26.33,25.3
"2024-02-28 10:20:52",9224,12.34,24.57,26.32,25.31
"2024-02-28 10:20:53",9225,12.33,24.57,26.31,25.29
"2024-02-28 10:20:54",9226,12.33,24.57,26.31,25.32
"2024-02-28 10:20:55",9227,12.34,24.57,26.32,25.3
"2024-02-28 10:20:56",9228,12.33,24.57,26.32,25.32
"2024-02-28 10:20:57",9229,12.33,24.57,26.32,25.31
"2024-02-28 10:20:58",9230,12.33,24.57,26.32,25.31
"2024-02-28 10:20:59",9231,12.33,24.57,26.33,25.32
"2024-02-28 10:21:00",9232,12.33,24.57,26.31,25.29
"2024-02-28 10:21:01",9233,12.33,24.57,26.31,25.28
"2024-02-28 10:21:02",9234,12.33,24.57,26.31,25.29
"2024-02-28 10:21:03",9235,12.33,24.57,26.31,25.29
"2024-02-28 10:21:04",9236,12.33,24.57,26.31,25.3
"2024-02-28 10:21:05",9237,12.33,24.57,26.33,25.3
"2024-02-28 10:21:06",9238,12.33,24.57,26.31,25.28
"2024-02-28 10:21:07",9239,12.34,24.57,26.32,25.29
"2024-02-28 10:21:08",9240,12.34,24.57,26.3,25.28
"2024-02-28 10:21:09",9241,12.34,24.57,26.3,25.31
"2024-02-28 10:21:10",9242,12.34,24.57,26.32,25.31
"2024-02-28 10:21:11",9243,12.34,24.57,26.3,25.27
"2024-02-28 10:21:12",9244,12.34,24.57,26.28,25.31
"2024-02-28 10:21:13",9245,12.34,24.57,26.28,25.28
"2024-02-28 10:21:14",9246,12.34,24.57,26.3,25.31
"2024-02-28 10:21:15",9247,12.34,24.57,26.3,25.3
"2024-02-28 10:21:16",9248,12.34,24.57,26.32,25.31
"2024-02-28 10:21:17",9249,12.34,24.57,26.28,25.3
"2024-02-28 10:21:18",9250,12.34,24.57,26.3,25.3
"2024-02-28 10:21:19",9251,12.34,24.57,26.29,25.31
"2024-02-28 10:21:20",9252,12.34,24.57,26.28,25.3
"2024-02-28 10:21:21",9253,12.34,24.57,26.3,25.31
"2024-02-28 10:21:22",9254,12.34,24.57,26.29,25.31
"2024-02-28 10:21:23",9255,12.34,24.57,26.29,25.31
"2024-02-28 10:21:24",9256,12.34,24.57,26.3,25.29
"2024-02-28 10:21:25",9257,12.34,24.57,26.29,25.31
"2024-02-28 10:21:26",9258,12.34,24.57,26.28,25.3
"2024-02-28 10:21:27",9259,12.34,24.57,26.27,25.3
"2024-02-28 10:21:28",9260,12.34,24.57,26.28,25.31
"2024-02-28 10:21:29",9261,12.34,24.57,26.29,25.29
"2024-02-28 10:21:30",9262,12.34,24.57,26.28,25.31
"2024-02-28 10:21:31",9263,12.34,24.57,26.28,25.3
"2024-02-28 10:21:32",9264,12.34,24.57,26.28,25.31
"2024-02-28 10:21:33",9265,12.34,24.57,26.29,25.29
"2024-02-28 10:21:34",9266,12.34,24.57,26.28,25.31
"2024-02-28 10:21:35",9267,12.34,24.57,26.29,25.31
"2024-02-28 10:21:36",9268,12.34,24.57,26.28,25.28
"2024-02-28 10:21:37",9269,12.34,24.57,26.27,25.29
"2024-02-28 10:21:38",9270,12.34,24.57,26.26,25.29
"2024-02-28 10:21:39",9271,12.34,24.57,26.26,25.28
"2024-02-28 10:21:40",9272,12.34,24.57,26.28,25.28
"2024-02-28 10:21:41",9273,12.34,24.57,26.27,25.31
"2024-02-28 10:21:42",9274,12.34,24.57,26.26,25.27
"2024-02-28 10:21:43",9275,12.34,24.57,26.27,25.31
"2024-02-28 10:21:44",9276,12.34,24.57,26.28,25.3
"2024-02-28 10:21:45",9277,12.34,24.57,26.28,25.3
"2024-02-28 10:21:46",9278,12.34,24.57,26.28,25.31
"2024-02-28 10:21:47",9279,12.34,24.57,26.28,25.29
"2024-02-28 10:21:48",9280,12.34,24.57,26.28,25.28
"2024-02-28 10:21:49",9281,12.34,24.57,26.27,25.28
"2024-02-28 10:21:50",9282,12.34,24.57,26.26,25.3
"2024-02-28 10:21:51",9283,12.34,24.57,26.28,25.27
"2024-02-28 10:21:52",9284,12.34,24.57,26.26,25.28
"2024-02-28 10:21:53",9285,12.34,24.57,26.26,25.29
"2024-02-28 10:21:54",9286,12.34,24.57,26.27,25.27
"2024-02-28 10:21:55",9287,12.34,24.57,26.27,25.29
"2024-02-28 10:21:56",9288,12.34,24.57,26.26,25.3
"2024-02-28 10:21:57",9289,12.34,24.57,26.24,25.29
"2024-02-28 10:21:58",9290,12.34,24.57,26.28,25.29
"2024-02-28 10:21:59",9291,12.34,24.57,26.25,25.3
"2024-02-28 10:22:00",9292,12.34,24.57,26.24,25.31
"2024-02-28 10:22:01",9293,12.34,24.57,26.27,25.29
"2024-02-28 10:22:02",9294,12.34,24.57,26.25,25.29
"2024-02-28 10:22:03",9295,12.34,24.57,26.28,25.29
"2024-02-28 10:22:04",9296,12.34,24.57,26.28,25.29
"2024-02-28 10:22:05",9297,12.34,24.57,26.23,25.27
"2024-02-28 10:22:06",9298,12.34,24.57,26.25,25.3
"2024-02-28 10:22:07",9299,12.34,24.57,26.25,25.29
"2024-02-28 10:22:08",9300,12.34,24.57,26.26,25.3
"2024-02-28 10:22:09",9301,12.34,24.57,26.24,25.27
"2024-02-28 10:22:10",9302,12.34,24.57,26.26,25.3
"2024-02-28 10:22:11",9303,12.34,24.57,26.26,25.3
"2024-02-28 10:22:12",9304,12.34,24.57,26.25,25.29
"2024-02-28 10:22:13",9305,12.34,24.57,26.25,25.28
"2024-02-28 10:22:14",9306,12.34,24.57,26.26,25.3
"2024-02-28 10:22:15",9307,12.34,24.57,26.25,25.29
"2024-02-28 10:22:16",9308,12.34,24.57,26.26,25.3
"2024-02-28 10:22:17",9309,12.34,24.57,26.26,25.29
"2024-02-28 10:22:18",9310,12.34,24.57,26.24,25.31
"2024-02-28 10:22:19",9311,12.34,24.57,26.23,25.28
"2024-02-28 10:22:20",9312,12.34,24.57,26.23,25.28
"2024-02-28 10:22:21",9313,12.34,24.57,26.25,25.27
"2024-02-28 10:22:22",9314,12.34,24.57,26.23,25.28
"2024-02-28 10:22:23",9315,12.34,24.57,26.23,25.29
"2024-02-28 10:22:24",9316,12.34,24.57,26.24,25.28
"2024-02-28 10:22:25",9317,12.34,24.57,26.21,25.28
"2024-02-28 10:22:26",9318,12.34,24.57,26.23,25.29
"2024-02-28 10:22:27",9319,12.34,24.57,26.23,25.28
"2024-02-28 10:22:28",9320,12.34,24.57,26.23,25.29
"2024-02-28 10:22:29",9321,12.34,24.57,26.23,25.27
"2024-02-28 10:22:30",9322,12.34,24.57,26.23,25.28
"2024-02-28 10:22:31",9323,12.34,24.57,26.23,25.28
"2024-02-28 10:22:32",9324,12.34,24.57,26.23,25.27
"2024-02-28 10:22:33",9325,12.34,24.57,26.25,25.28
"2024-02-28 10:22:34",9326,12.34,24.57,26.23,25.26
"2024-02-28 10:22:35",9327,12.34,24.57,26.23,25.26
"2024-02-28 10:22:36",9328,12.34,24.57,26.23,25.26
"2024-02-28 10:22:37",9329,12.34,24.57,26.24,25.27
"2024-02-28 10:22:38",9330,12.34,24.57,26.24,25.27
"2024-02-28 10:22:39",9331,12.34,24.57,26.23,25.29
"2024-02-28 10:22:40",9332,12.34,24.57,26.23,25.26
"2024-02-28 10:22:41",9333,12.33,24.57,26.21,25.27
"2024-02-28 10:22:42",9334,12.34,24.57,26.22,25.27
"2024-02-28 10:22:43",9335,12.34,24.57,26.22,25.23
"2024-02-28 10:22:44",9336,12.33,24.57,26.23,25.26
"2024-02-28 10:22:45",9337,12.33,24.57,26.23,25.26
"2024-02-28 10:22:46",9338,12.33,24.57,26.2,25.26
"2024-02-28 10:22:47",9339,12.33,24.57,26.21,25.27
"2024-02-28 10:22:48",9340,12.33,24.57,26.23,25.27
"2024-02-28 10:22:49",9341,12.33,24.57,26.23,25.25
"2024-02-28 10:22:50",9342,12.33,24.57,26.22,25.23
"2024-02-28 10:22:51",9343,12.33,24.57,26.21,25.22
"2024-02-28 10:22:52",9344,12.34,24.57,26.2,25.25
"2024-02-28 10:22:53",9345,12.33,24.57,26.22,25.26
"2024-02-28 10:22:54",9346,12.33,24.57,26.22,25.26
"2024-02-28 10:22:55",9347,12.33,24.57,26.22,25.25
"2024-02-28 10:22:56",9348,12.34,24.57,26.23,25.26
"2024-02-28 10:22:57",9349,12.34,24.57,26.23,25.26
"2024-02-28 10:22:58",9350,12.34,24.57,26.22,25.25
"2024-02-28 10:22:59",9351,12.34,24.57,26.21,25.26
"2024-02-28 10:23:00",9352,12.34,24.57,26.2,25.26
"2024-02-28 10:23:01",9353,12.34,24.57,26.2,25.27
"2024-02-28 10:23:02",9354,12.34,24.57,26.19,25.27
"2024-02-28 10:23:03",9355,12.34,24.57,26.2,25.26
"2024-02-28 10:23:04",9356,12.34,24.57,26.23,25.27
"2024-02-28 10:23:05",9357,12.34,24.57,26.22,25.25
"2024-02-28 10:23:06",9358,12.34,24.57,26.22,25.24
"2024-02-28 10:23:07",9359,12.34,24.57,26.2,25.24
"2024-02-28 10:23:08",9360,12.34,24.57,26.21,25.25
"2024-02-28 10:23:09",9361,12.34,24.57,26.22,25.26
"2024-02-28 10:23:10",9362,12.34,24.57,26.22,25.25
"2024-02-28 10:23:11",9363,12.34,24.57,26.21,25.27
"2024-02-28 10:23:12",9364,12.33,24.57,26.2,25.26
"2024-02-28 10:23:13",9365,12.33,24.57,26.21,25.24
"2024-02-28 10:23:14",9366,12.33,24.57,26.2,25.26
"2024-02-28 10:23:15",9367,12.33,24.57,26.21,25.26
"2024-02-28 10:23:16",9368,12.33,24.57,26.2,25.25
"2024-02-28 10:23:17",9369,12.33,24.57,26.19,25.26
"2024-02-28 10:23:18",9370,12.33,24.57,26.21,25.27
"2024-02-28 10:23:19",9371,12.33,24.57,26.2,25.25
"2024-02-28 10:23:20",9372,12.33,24.57,26.19,25.25
"2024-02-28 10:23:21",9373,12.33,24.57,26.2,25.25
"2024-02-28 10:23:22",9374,12.34,24.57,26.21,25.27
"2024-02-28 10:23:23",9375,12.34,24.57,26.19,25.24
"2024-02-28 10:23:24",9376,12.34,24.57,26.19,25.23
"2024-02-28 10:23:25",9377,12.34,24.57,26.22,25.26
"2024-02-28 10:23:26",9378,12.34,24.57,26.2,25.25
"2024-02-28 10:23:27",9379,12.34,24.57,26.18,25.25
"2024-02-28 10:23:28",9380,12.34,24.57,26.19,25.23
"2024-02-28 10:23:29",9381,12.34,24.57,26.21,25.25
"2024-02-28 10:23:30",9382,12.34,24.57,26.18,25.24
"2024-02-28 10:23:31",9383,12.34,24.57,26.2,25.26
"2024-02-28 10:23:32",9384,12.34,24.57,26.2,25.27
"2024-02-28 10:23:33",9385,12.34,24.57,26.18,25.26
"2024-02-28 10:23:34",9386,12.34,24.57,26.19,25.27
"2024-02-28 10:23:35",9387,12.34,24.57,26.2,25.27
"2024-02-28 10:23:36",9388,12.34,24.57,26.2,25.25
"2024-02-28 10:23:37",9389,12.34,24.57,26.18,25.26
"2024-02-28 10:23:38",9390,12.34,24.57,26.19,25.26
"2024-02-28 10:23:39",9391,12.34,24.57,26.18,25.27
"2024-02-28 10:23:40",9392,12.34,24.57,26.19,25.25
"2024-02-28 10:23:41",9393,12.34,24.57,26.17,25.25
"2024-02-28 10:23:42",9394,12.34,24.57,26.19,25.26
"2024-02-28 10:23:43",9395,12.34,24.57,26.17,25.24
"2024-02-28 10:23:44",9396,12.34,24.57,26.2,25.24
"2024-02-28 10:23:45",9397,12.34,24.57,26.18,25.24
"2024-02-28 10:23:46",9398,12.34,24.57,26.19,25.25
"2024-02-28 10:23:47",9399,12.34,24.57,26.18,25.24
"2024-02-28 10:23:48",9400,12.34,24.57,26.17,25.25
"2024-02-28 10:23:49",9401,12.34,24.57,26.18,25.26
"2024-02-28 10:23:50",9402,12.34,24.57,26.18,25.24
"2024-02-28 10:23:51",9403,12.34,24.57,26.16,25.24
"2024-02-28 10:23:52",9404,12.34,24.57,26.16,25.26
"2024-02-28 10:23:53",9405,12.34,24.57,26.18,25.26
"2024-02-28 10:23:54",9406,12.34,24.57,26.18,25.24
"2024-02-28 10:23:55",9407,12.34,24.57,26.17,25.23
"2024-02-28 10:23:56",9408,12.34,24.57,26.18,25.24
"2024-02-28 10:23:57",9409,12.34,24.57,26.17,25.22
"2024-02-28 10:23:58",9410,12.34,24.57,26.16,25.26
"2024-02-28 10:23:59",9411,12.34,24.57,26.15,25.23
"2024-02-28 10:24:00",9412,12.34,24.57,26.18,25.22
"2024-02-28 10:24:01",9413,12.34,24.57,26.17,25.25
"2024-02-28 10:24:02",9414,12.34,24.57,26.18,25.23
"2024-02-28 10:24:03",9415,12.34,24.57,26.16,25.22
"2024-02-28 10:24:04",9416,12.34,24.57,26.16,25.24
"2024-02-28 10:24:05",9417,12.34,24.57,26.19,25.22
"2024-02-28 10:24:06",9418,12.34,24.57,26.16,25.23
"2024-02-28 10:24:07",9419,12.34,24.57,26.16,25.22
"2024-02-28 10:24:08",9420,12.34,24.57,26.16,25.22
"2024-02-28 10:24:09",9421,12.34,24.57,26.16,25.22
"2024-02-28 10:24:10",9422,12.34,24.57,26.16,25.21
"2024-02-28 10:24:11",9423,12.34,24.57,26.15,25.22
"2024-02-28 10:24:12",9424,12.34,24.57,26.17,25.23
"2024-02-28 10:24:13",9425,12.34,24.57,26.15,25.22
"2024-02-28 10:24:14",9426,12.34,24.57,26.15,25.21
"2024-02-28 10:24:15",9427,12.34,24.57,26.14,25.21
"2024-02-28 10:24:16",9428,12.34,24.57,26.15,25.23
"2024-02-28 10:24:17",9429,12.34,24.57,26.15,25.21
"2024-02-28 10:24:18",9430,12.34,24.57,26.16,25.24
"2024-02-28 10:24:19",9431,12.34,24.57,26.16,25.23
"2024-02-28 10:24:20",9432,12.34,24.57,26.13,25.22
"2024-02-28 10:24:21",9433,12.34,24.57,26.13,25.22
"2024-02-28 10:24:22",9434,12.34,24.57,26.17,25.22
"2024-02-28 10:24:23",9435,12.34,24.57,26.15,25.22
"2024-02-28 10:24:24",9436,12.34,24.57,26.16,25.22
"2024-02-28 10:24:25",9437,12.34,24.57,26.17,25.22
"2024-02-28 10:24:26",9438,12.34,24.57,26.14,25.23
"2024-02-28 10:24:27",9439,12.34,24.57,26.14,25.2
"2024-02-28 10:24:28",9440,12.34,24.57,26.14,25.22
"2024-02-28 10:24:29",9441,12.34,24.57,26.16,25.22
"2024-02-28 10:24:30",9442,12.34,24.57,26.16,25.21
"2024-02-28 10:24:31",9443,12.34,24.57,26.15,25.21
"2024-02-28 10:24:32",9444,12.34,24.57,26.13,25.2
"2024-02-28 10:24:33",9445,12.34,24.57,26.14,25.21
"2024-02-28 10:24:34",9446,12.34,24.57,26.13,25.21
"2024-02-28 10:24:35",9447,12.34,24.57,26.17,25.2
"2024-02-28 10:24:36",9448,12.34,24.57,26.12,25.22
"2024-02-28 10:24:37",9449,12.34,24.57,26.14,25.21
"2024-02-28 10:24:38",9450,12.34,24.57,26.13,25.2
"2024-02-28 10:24:39",9451,12.34,24.57,26.14,25.2
"2024-02-28 10:24:40",9452,12.34,24.57,26.13,25.2
"2024-02-28 10:24:41",9453,12.34,24.57,26.13,25.22
"2024-02-28 10:24:42",9454,12.34,24.57,26.15,25.22
"2024-02-28 10:24:43",9455,12.34,24.57,26.13,25.22
"2024-02-28 10:24:44",9456,12.34,24.57,26.13,25.22
"2024-02-28 10:24:45",9457,12.34,24.57,26.13,25.2
"2024-02-28 10:24:46",9458,12.34,24.57,26.14,25.22
"2024-02-28 10:24:47",9459,12.34,24.57,26.13,25.22
"2024-02-28 10:24:48",9460,12.34,24.57,26.15,25.2
"2024-02-28 10:24:49",9461,12.34,24.57,26.12,25.21
"2024-02-28 10:24:50",9462,12.33,24.57,26.13,25.22
"2024-02-28 10:24:51",9463,12.34,24.57,26.13,25.21
"2024-02-28 10:24:52",9464,12.33,24.57,26.13,25.22
"2024-02-28 10:24:53",9465,12.34,24.57,26.14,25.21
"2024-02-28 10:24:54",9466,12.33,24.57,26.13,25.22
"2024-02-28 10:24:55",9467,12.33,24.57,26.12,25.2
"2024-02-28 10:24:56",9468,12.33,24.57,26.13,25.21
"2024-02-28 10:24:57",9469,12.33,24.57,26.09,25.21
"2024-02-28 10:24:58",9470,12.33,24.57,26.13,25.2
"2024-02-28 10:24:59",9471,12.33,24.57,26.13,25.21
"2024-02-28 10:25:00",9472,12.33,24.57,26.12,25.22
"2024-02-28 10:25:01",9473,12.33,24.57,26.1,25.18
"2024-02-28 10:25:02",9474,12.33,24.57,26.12,25.18
"2024-02-28 10:25:03",9475,12.33,24.57,26.11,25.21
"2024-02-28 10:25:04",9476,12.33,24.57,26.12,25.18
"2024-02-28 10:25:05",9477,12.33,24.57,26.13,25.21
"2024-02-28 10:25:06",9478,12.33,24.57,26.13,25.21
"2024-02-28 10:25:07",9479,12.34,24.57,26.11,25.2
"2024-02-28 10:25:08",9480,12.34,24.57,26.12,25.19
"2024-02-28 10:25:09",9481,12.34,24.57,26.13,25.2
"2024-02-28 10:25:10",9482,12.34,24.57,26.13,25.22
"2024-02-28 10:25:11",9483,12.34,24.57,26.1,25.18
"2024-02-28 10:25:12",9484,12.34,24.57,26.13,25.19
"2024-02-28 10:25:13",9485,12.34,24.57,26.12,25.19
"2024-02-28 10:25:14",9486,12.34,24.57,26.13,25.19
"2024-02-28 10:25:15",9487,12.34,24.57,26.12,25.19
"2024-02-28 10:25:16",9488,12.34,24.57,26.1,25.19
"2024-02-28 10:25:17",9489,12.34,24.57,26.09,25.18
"2024-02-28 10:25:18",9490,12.34,24.57,26.09,25.18
"2024-02-28 10:25:19",9491,12.34,24.57,26.09,25.2
"2024-02-28 10:25:20",9492,12.34,24.57,26.1,25.2
"2024-02-28 10:25:21",9493,12.34,24.57,26.13,25.21
"2024-02-28 10:25:22",9494,12.34,24.57,26.09,25.18
"2024-02-28 10:25:23",9495,12.34,24.57,26.12,25.17
"2024-02-28 10:25:24",9496,12.34,24.57,26.12,25.17
"2024-02-28 10:25:25",9497,12.34,24.57,26.1,25.17
"2024-02-28 10:25:26",9498,12.34,24.57,26.12,25.18
"2024-02-28 10:25:27",9499,12.34,24.57,26.1,25.19
"2024-02-28 10:25:28",9500,12.33,24.57,26.12,25.18
